FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1626588,American Airlines,3181,DFW,MIA,2024-09-01 12:44,2024-09-01 13:00,2024-09-01 14:44,2024-09-01 14:53,9,Maintenance,False,False,Boeing 777,N21035,605
302719,Southwest,5353,ATL,JFK,2024-09-01 17:17,2024-09-01 17:33,2024-09-01 20:17,2024-09-01 20:07,-10,,True,True,Boeing 777,N75101,2713
510505,United,2037,ATL,JFK,2024-09-01 02:42,2024-09-01 03:00,2024-09-01 07:42,2024-09-01 08:02,20,Maintenance,False,False,Boeing 777,N62371,981
940662,United,5168,ORD,MIA,2024-09-01 05:34,2024-09-01 05:42,2024-09-01 06:34,2024-09-01 06:29,-5,,True,True,Boeing 737,N42413,1322
1666121,Delta,2422,LAX,MIA,2024-09-01 05:50,2024-09-01 06:14,2024-09-01 08:50,2024-09-01 09:08,18,Maintenance,False,True,Airbus A320,N54698,1706
1265712,Southwest,5478,DFW,SEA,2024-09-01 23:35,2024-09-01 23:50,2024-09-02 01:35,2024-09-02 02:03,28,Maintenance,False,False,Boeing 737,N37861,477
184068,Southwest,5015,LAX,MIA,2024-09-01 01:03,2024-09-01 01:21,2024-09-01 04:03,2024-09-01 04:09,6,Air Traffic Control,False,False,Boeing 737,N56910,1853
1285356,Delta,4355,ORD,SFO,2024-09-01 09:34,2024-09-01 09:39,2024-09-01 11:34,2024-09-01 11:35,1,Air Traffic Control,True,True,Boeing 777,N63113,2677
1160224,United,1591,JFK,JFK,2024-09-01 04:11,2024-09-01 04:35,2024-09-01 10:11,2024-09-01 10:35,24,Air Traffic Control,True,False,Boeing 777,N24721,1746
761609,Delta,3292,ATL,SFO,2024-09-01 09:20,2024-09-01 09:44,2024-09-01 15:20,2024-09-01 15:20,0,,True,False,Airbus A320,N67596,276
655119,American Airlines,2166,LAX,SEA,2024-09-01 01:20,2024-09-01 01:38,2024-09-01 06:20,2024-09-01 06:20,0,,True,True,Boeing 777,N80715,2551
574965,Southwest,5116,ATL,SFO,2024-09-01 09:28,2024-09-01 09:45,2024-09-01 15:28,2024-09-01 15:32,4,Air Traffic Control,True,True,Boeing 777,N35903,1871
220642,Southwest,9531,LAX,MIA,2024-09-01 06:37,2024-09-01 06:37,2024-09-01 08:37,2024-09-01 09:03,26,Maintenance,False,True,Airbus A320,N68291,1816
856582,United,5423,DFW,SFO,2024-09-01 03:46,2024-09-01 04:11,2024-09-01 07:46,2024-09-01 07:40,-6,,False,False,Boeing 737,N45546,2294
1431029,American Airlines,9775,JFK,SEA,2024-09-01 12:11,2024-09-01 12:15,2024-09-01 14:11,2024-09-01 14:37,26,Maintenance,False,False,Boeing 737,N41302,2277
1323394,American Airlines,1697,LAX,JFK,2024-09-01 16:45,2024-09-01 16:47,2024-09-01 20:45,2024-09-01 20:53,8,Weather,True,False,Boeing 737,N78332,280
404818,United,2326,LAX,SEA,2024-09-01 18:13,2024-09-01 18:28,2024-09-01 20:13,2024-09-01 20:10,-3,,False,True,Airbus A320,N87789,2294
764692,Delta,2590,JFK,MIA,2024-09-01 15:54,2024-09-01 16:14,2024-09-01 19:54,2024-09-01 19:50,-4,,True,True,Boeing 777,N24652,1036
624617,American Airlines,3624,JFK,MIA,2024-09-01 09:03,2024-09-01 09:11,2024-09-01 14:03,2024-09-01 14:17,14,Weather,False,True,Airbus A320,N61234,1951
9057,Delta,2979,DFW,BOS,2024-09-01 03:31,2024-09-01 03:52,2024-09-01 08:31,2024-09-01 08:35,4,Weather,True,True,Airbus A320,N63808,542
1414212,Delta,364,LAX,SFO,2024-09-01 17:46,2024-09-01 17:54,2024-09-01 22:46,2024-09-01 22:42,-4,,True,True,Boeing 777,N13247,1104
498796,Delta,9673,JFK,MIA,2024-09-01 22:52,2024-09-01 23:22,2024-09-01 23:52,2024-09-02 00:12,20,Air Traffic Control,True,False,Boeing 737,N84709,848
169125,Southwest,927,ORD,SFO,2024-09-01 11:56,2024-09-01 12:07,2024-09-01 14:56,2024-09-01 14:55,-1,,True,True,Boeing 737,N94070,2407
1147803,Southwest,8141,DFW,SFO,2024-09-01 07:28,2024-09-01 07:29,2024-09-01 12:28,2024-09-01 12:56,28,Weather,True,True,Boeing 737,N23659,1591
688355,United,4755,LAX,SFO,2024-09-01 16:43,2024-09-01 16:57,2024-09-01 19:43,2024-09-01 19:41,-2,,False,False,Boeing 737,N99012,1129
1685123,United,5451,LAX,MIA,2024-09-01 10:07,2024-09-01 10:32,2024-09-01 11:07,2024-09-01 11:32,25,Weather,False,False,Airbus A320,N89059,718
1068638,Delta,383,ATL,SEA,2024-09-01 14:53,2024-09-01 15:06,2024-09-01 19:53,2024-09-01 20:11,18,Weather,False,False,Airbus A320,N10882,1772
765181,American Airlines,242,ORD,JFK,2024-09-01 10:25,2024-09-01 10:35,2024-09-01 11:25,2024-09-01 11:41,16,Maintenance,True,False,Airbus A320,N54645,574
1367701,Delta,9455,ORD,SEA,2024-09-01 17:42,2024-09-01 17:50,2024-09-01 21:42,2024-09-01 21:33,-9,,False,False,Airbus A320,N70010,1629
207659,Southwest,3033,DFW,JFK,2024-09-01 08:06,2024-09-01 08:23,2024-09-01 11:06,2024-09-01 11:01,-5,,True,True,Airbus A320,N32715,1607
884411,American Airlines,5123,ATL,BOS,2024-09-01 02:10,2024-09-01 02:17,2024-09-01 04:10,2024-09-01 04:11,1,Air Traffic Control,True,False,Airbus A320,N48488,2822
1086873,American Airlines,4455,ORD,BOS,2024-09-01 18:11,2024-09-01 18:27,2024-09-01 23:11,2024-09-01 23:31,20,Weather,False,False,Airbus A320,N96084,385
1673563,Southwest,8058,DFW,MIA,2024-09-01 08:05,2024-09-01 08:25,2024-09-01 10:05,2024-09-01 10:05,0,,False,True,Airbus A320,N87650,2824
1331846,Delta,6483,JFK,MIA,2024-09-01 09:15,2024-09-01 09:24,2024-09-01 11:15,2024-09-01 11:30,15,Weather,True,False,Airbus A320,N11858,1102
438064,Southwest,2011,LAX,SFO,2024-09-01 10:07,2024-09-01 10:11,2024-09-01 11:07,2024-09-01 11:17,10,Weather,True,False,Airbus A320,N16950,1019
1221051,Delta,4417,DFW,SEA,2024-09-01 01:20,2024-09-01 01:50,2024-09-01 03:20,2024-09-01 03:24,4,Weather,False,False,Airbus A320,N87667,1725
244307,Southwest,8841,LAX,SEA,2024-09-01 17:37,2024-09-01 17:40,2024-09-01 20:37,2024-09-01 20:52,15,Maintenance,True,False,Boeing 777,N81678,1949
1301403,Southwest,2501,ATL,SFO,2024-09-01 17:19,2024-09-01 17:35,2024-09-01 20:19,2024-09-01 20:30,11,Maintenance,False,False,Boeing 777,N82510,2705
1544428,Southwest,9049,ATL,SEA,2024-09-01 16:58,2024-09-01 17:23,2024-09-01 17:58,2024-09-01 18:21,23,Weather,False,True,Boeing 777,N55289,2743
469289,Delta,226,JFK,BOS,2024-09-01 02:47,2024-09-01 02:57,2024-09-01 06:47,2024-09-01 07:01,14,Weather,False,False,Boeing 777,N34327,910
1367818,Delta,5101,DFW,BOS,2024-09-01 08:33,2024-09-01 08:40,2024-09-01 10:33,2024-09-01 10:43,10,Maintenance,True,True,Airbus A320,N45835,2377
905800,United,7175,ORD,SFO,2024-09-01 17:42,2024-09-01 18:05,2024-09-01 19:42,2024-09-01 19:57,15,Maintenance,False,True,Boeing 737,N97428,2337
1461631,American Airlines,8955,LAX,SFO,2024-09-01 19:03,2024-09-01 19:04,2024-09-01 22:03,2024-09-01 22:12,9,Weather,True,False,Boeing 737,N73773,2659
1472717,United,2753,ATL,BOS,2024-09-01 05:21,2024-09-01 05:25,2024-09-01 08:21,2024-09-01 08:44,23,Air Traffic Control,True,False,Boeing 737,N99762,1983
798154,Delta,2824,LAX,MIA,2024-09-01 13:16,2024-09-01 13:18,2024-09-01 16:16,2024-09-01 16:42,26,Weather,False,True,Boeing 737,N95700,1589
103028,United,283,JFK,BOS,2024-09-01 21:34,2024-09-01 21:38,2024-09-02 00:34,2024-09-02 00:40,6,Maintenance,False,False,Boeing 737,N12163,1063
1555466,Delta,276,ORD,JFK,2024-09-01 23:33,2024-09-01 23:42,2024-09-02 01:33,2024-09-02 01:42,9,Maintenance,True,False,Boeing 777,N77258,688
1430009,American Airlines,1261,ORD,MIA,2024-09-01 22:25,2024-09-01 22:48,2024-09-01 23:25,2024-09-01 23:35,10,Maintenance,True,True,Boeing 737,N34645,2813
1355662,Southwest,7747,LAX,MIA,2024-09-01 20:51,2024-09-01 20:57,2024-09-01 22:51,2024-09-01 22:48,-3,,True,True,Airbus A320,N64711,150
214295,United,5824,ATL,SFO,2024-09-01 06:03,2024-09-01 06:11,2024-09-01 10:03,2024-09-01 10:07,4,Maintenance,True,False,Boeing 737,N26063,2881
700061,Southwest,5234,LAX,MIA,2024-09-01 19:04,2024-09-01 19:12,2024-09-01 20:04,2024-09-01 20:04,0,,False,True,Boeing 777,N62594,1169
1278293,Delta,2985,LAX,JFK,2024-09-01 12:50,2024-09-01 12:54,2024-09-01 16:50,2024-09-01 16:48,-2,,True,True,Boeing 777,N16522,1058
1732464,Delta,3212,DFW,SEA,2024-09-01 22:09,2024-09-01 22:25,2024-09-01 23:09,2024-09-01 23:36,27,Maintenance,False,False,Airbus A320,N53081,227
1050662,United,162,DFW,BOS,2024-09-01 23:23,2024-09-01 23:31,2024-09-02 02:23,2024-09-02 02:27,4,Maintenance,False,False,Boeing 777,N73577,2801
245962,United,6425,LAX,BOS,2024-09-01 02:46,2024-09-01 02:51,2024-09-01 03:46,2024-09-01 03:47,1,Maintenance,False,True,Boeing 737,N36179,2733
830227,United,8085,LAX,JFK,2024-09-01 13:44,2024-09-01 14:09,2024-09-01 19:44,2024-09-01 20:04,20,Weather,False,False,Airbus A320,N89739,1486
1541562,United,405,LAX,SEA,2024-09-01 12:56,2024-09-01 13:18,2024-09-01 17:56,2024-09-01 18:08,12,Air Traffic Control,False,False,Airbus A320,N53987,1064
1600195,Delta,9474,LAX,JFK,2024-09-01 12:51,2024-09-01 13:15,2024-09-01 16:51,2024-09-01 17:00,9,Weather,False,True,Airbus A320,N34742,1079
1581983,Southwest,5412,JFK,JFK,2024-09-01 01:20,2024-09-01 01:24,2024-09-01 04:20,2024-09-01 04:33,13,Weather,False,False,Boeing 777,N73348,1577
1088362,American Airlines,4293,DFW,MIA,2024-09-01 05:43,2024-09-01 06:05,2024-09-01 10:43,2024-09-01 10:42,-1,,True,True,Boeing 737,N26008,1840
965124,United,5713,LAX,JFK,2024-09-01 00:55,2024-09-01 01:18,2024-09-01 03:55,2024-09-01 04:13,18,Maintenance,False,False,Airbus A320,N85365,923
841705,American Airlines,7671,JFK,JFK,2024-09-01 07:26,2024-09-01 07:31,2024-09-01 13:26,2024-09-01 13:30,4,Air Traffic Control,True,False,Boeing 737,N18230,936
1229522,American Airlines,7404,LAX,SFO,2024-09-01 16:04,2024-09-01 16:08,2024-09-01 17:04,2024-09-01 17:12,8,Air Traffic Control,True,False,Boeing 777,N69245,1856
845398,United,2822,DFW,MIA,2024-09-01 14:17,2024-09-01 14:47,2024-09-01 17:17,2024-09-01 17:26,9,Air Traffic Control,False,False,Airbus A320,N78396,163
1081057,United,6951,LAX,JFK,2024-09-01 14:58,2024-09-01 15:01,2024-09-01 15:58,2024-09-01 16:08,10,Maintenance,False,False,Airbus A320,N94942,1273
216570,United,3632,DFW,BOS,2024-09-01 07:59,2024-09-01 08:01,2024-09-01 10:59,2024-09-01 11:07,8,Weather,True,True,Boeing 777,N92727,1724
1247339,Delta,7315,ATL,SEA,2024-09-01 05:59,2024-09-01 06:22,2024-09-01 08:59,2024-09-01 09:13,14,Maintenance,False,True,Boeing 737,N26021,2451
989652,American Airlines,4989,JFK,SEA,2024-09-01 11:55,2024-09-01 11:57,2024-09-01 17:55,2024-09-01 18:13,18,Weather,False,False,Airbus A320,N73153,367
1601351,American Airlines,2078,JFK,SFO,2024-09-01 05:29,2024-09-01 05:58,2024-09-01 07:29,2024-09-01 07:24,-5,,True,False,Boeing 737,N69903,476
1347981,American Airlines,1590,LAX,BOS,2024-09-01 17:16,2024-09-01 17:27,2024-09-01 21:16,2024-09-01 21:22,6,Air Traffic Control,True,False,Boeing 737,N23641,2237
831941,United,6248,JFK,BOS,2024-09-01 13:08,2024-09-01 13:10,2024-09-01 19:08,2024-09-01 19:34,26,Weather,True,False,Airbus A320,N78755,2937
1580740,United,7493,JFK,MIA,2024-09-01 17:42,2024-09-01 18:09,2024-09-01 20:42,2024-09-01 20:40,-2,,True,False,Airbus A320,N72237,2129
1523340,Delta,9453,DFW,SEA,2024-09-01 05:16,2024-09-01 05:27,2024-09-01 10:16,2024-09-01 10:06,-10,,False,True,Boeing 737,N29355,525
733578,American Airlines,7346,ORD,SEA,2024-09-01 01:17,2024-09-01 01:23,2024-09-01 02:17,2024-09-01 02:36,19,Air Traffic Control,True,False,Boeing 777,N42459,1597
1027765,Southwest,4672,JFK,JFK,2024-09-01 06:37,2024-09-01 06:58,2024-09-01 11:37,2024-09-01 11:45,8,Air Traffic Control,False,True,Airbus A320,N56461,1464
860105,American Airlines,1354,DFW,SFO,2024-09-01 18:58,2024-09-01 19:03,2024-09-01 23:58,2024-09-02 00:15,17,Air Traffic Control,True,True,Boeing 777,N73164,685
1615253,Southwest,1242,DFW,JFK,2024-09-01 13:22,2024-09-01 13:35,2024-09-01 17:22,2024-09-01 17:36,14,Air Traffic Control,False,True,Boeing 777,N70807,2844
906275,United,8355,ORD,MIA,2024-09-01 11:28,2024-09-01 11:35,2024-09-01 15:28,2024-09-01 15:38,10,Weather,False,False,Airbus A320,N96784,755
1440046,United,7168,DFW,MIA,2024-09-01 11:27,2024-09-01 11:30,2024-09-01 15:27,2024-09-01 15:24,-3,,False,False,Airbus A320,N86344,1265
148881,Southwest,4664,DFW,SFO,2024-09-01 21:39,2024-09-01 22:06,2024-09-02 02:39,2024-09-02 02:52,13,Air Traffic Control,True,True,Boeing 777,N14283,1753
109814,American Airlines,7731,ATL,JFK,2024-09-01 13:16,2024-09-01 13:31,2024-09-01 17:16,2024-09-01 17:21,5,Air Traffic Control,False,False,Airbus A320,N93835,2449
1737837,American Airlines,2002,JFK,SFO,2024-09-01 16:10,2024-09-01 16:32,2024-09-01 21:10,2024-09-01 21:31,21,Air Traffic Control,True,True,Boeing 737,N39856,2159
1335644,Delta,134,DFW,SFO,2024-09-01 03:57,2024-09-01 04:27,2024-09-01 04:57,2024-09-01 05:26,29,Weather,False,False,Boeing 777,N56451,1298
759906,American Airlines,4348,DFW,JFK,2024-09-01 22:45,2024-09-01 22:59,2024-09-02 03:45,2024-09-02 03:42,-3,,True,False,Boeing 777,N41695,1270
1197654,United,1833,JFK,SFO,2024-09-01 10:41,2024-09-01 10:47,2024-09-01 11:41,2024-09-01 11:37,-4,,True,True,Boeing 777,N86933,262
170327,American Airlines,4064,DFW,BOS,2024-09-01 03:10,2024-09-01 03:38,2024-09-01 06:10,2024-09-01 06:33,23,Maintenance,True,True,Airbus A320,N46618,1140
1091786,American Airlines,2975,ATL,BOS,2024-09-01 17:32,2024-09-01 17:49,2024-09-01 20:32,2024-09-01 21:02,30,Weather,True,False,Boeing 777,N78726,132
951243,Southwest,407,DFW,MIA,2024-09-01 02:37,2024-09-01 03:00,2024-09-01 08:37,2024-09-01 08:35,-2,,True,True,Boeing 777,N29315,1830
969306,Delta,6498,LAX,JFK,2024-09-01 12:57,2024-09-01 13:02,2024-09-01 17:57,2024-09-01 18:16,19,Maintenance,True,True,Airbus A320,N24707,886
270071,Southwest,2965,ATL,SEA,2024-09-01 03:45,2024-09-01 03:51,2024-09-01 09:45,2024-09-01 10:01,16,Air Traffic Control,False,True,Boeing 777,N81042,652
816039,United,3662,JFK,MIA,2024-09-01 01:39,2024-09-01 02:01,2024-09-01 04:39,2024-09-01 04:51,12,Maintenance,True,False,Airbus A320,N15031,2872
230404,Delta,683,LAX,SEA,2024-09-01 05:21,2024-09-01 05:21,2024-09-01 06:21,2024-09-01 06:31,10,Weather,True,True,Boeing 737,N23408,2524
307599,Southwest,1656,ORD,JFK,2024-09-01 05:58,2024-09-01 05:59,2024-09-01 07:58,2024-09-01 07:49,-9,,False,True,Airbus A320,N25913,703
238821,United,3996,DFW,SFO,2024-09-01 03:41,2024-09-01 03:45,2024-09-01 07:41,2024-09-01 07:55,14,Maintenance,False,False,Airbus A320,N96588,403
334281,Delta,2004,DFW,BOS,2024-09-01 14:17,2024-09-01 14:43,2024-09-01 19:17,2024-09-01 19:34,17,Air Traffic Control,False,True,Boeing 737,N23981,1604
1260908,Delta,1876,JFK,JFK,2024-09-01 08:57,2024-09-01 08:59,2024-09-01 10:57,2024-09-01 11:06,9,Weather,True,False,Airbus A320,N22332,1293
39920,American Airlines,6739,LAX,JFK,2024-09-01 12:19,2024-09-01 12:22,2024-09-01 16:19,2024-09-01 16:41,22,Maintenance,True,True,Boeing 777,N24374,1093
185381,Delta,1757,LAX,BOS,2024-09-01 08:06,2024-09-01 08:23,2024-09-01 09:06,2024-09-01 09:32,26,Air Traffic Control,False,False,Boeing 777,N58134,1397
5709,Delta,71,LAX,BOS,2024-09-01 01:18,2024-09-01 01:39,2024-09-01 06:18,2024-09-01 06:15,-3,,False,False,Boeing 737,N25019,700
516469,United,4743,LAX,BOS,2024-09-01 03:15,2024-09-01 03:38,2024-09-01 07:15,2024-09-01 07:13,-2,,False,True,Airbus A320,N39375,1903
438001,United,3717,DFW,BOS,2024-09-01 06:28,2024-09-01 06:56,2024-09-01 07:28,2024-09-01 07:42,14,Weather,True,False,Boeing 737,N21847,459
889616,Southwest,9572,JFK,MIA,2024-09-01 05:57,2024-09-01 05:58,2024-09-01 11:57,2024-09-01 11:52,-5,,True,False,Boeing 737,N11961,1988
1251568,Delta,9787,ATL,SEA,2024-09-01 04:01,2024-09-01 04:22,2024-09-01 06:01,2024-09-01 06:02,1,Maintenance,True,False,Airbus A320,N35826,2418
313843,United,7603,LAX,MIA,2024-09-01 06:44,2024-09-01 07:03,2024-09-01 08:44,2024-09-01 08:55,11,Weather,False,False,Boeing 737,N78672,673
180442,Delta,3200,DFW,MIA,2024-09-01 00:39,2024-09-01 00:51,2024-09-01 01:39,2024-09-01 01:36,-3,,False,True,Airbus A320,N96762,1563
432139,Southwest,1647,JFK,SEA,2024-09-01 05:23,2024-09-01 05:41,2024-09-01 10:23,2024-09-01 10:46,23,Maintenance,False,False,Airbus A320,N70041,2696
1610271,United,7851,ORD,JFK,2024-09-01 19:30,2024-09-01 19:52,2024-09-01 22:30,2024-09-01 22:50,20,Air Traffic Control,False,True,Boeing 777,N55485,1536
571376,Delta,5856,ATL,SFO,2024-09-01 10:02,2024-09-01 10:16,2024-09-01 16:02,2024-09-01 16:11,9,Maintenance,False,False,Boeing 737,N37104,270
189266,United,2207,ATL,MIA,2024-09-01 19:08,2024-09-01 19:38,2024-09-02 00:08,2024-09-02 00:37,29,Maintenance,False,False,Airbus A320,N91490,532
150614,Delta,8880,ORD,SEA,2024-09-01 08:56,2024-09-01 09:02,2024-09-01 09:56,2024-09-01 10:21,25,Air Traffic Control,True,True,Boeing 737,N27248,2361
1087662,Southwest,7686,JFK,SFO,2024-09-01 16:08,2024-09-01 16:25,2024-09-01 17:08,2024-09-01 17:10,2,Maintenance,False,True,Boeing 777,N81396,2165
57474,Southwest,5032,DFW,JFK,2024-09-01 20:13,2024-09-01 20:14,2024-09-02 00:13,2024-09-02 00:17,4,Weather,True,True,Airbus A320,N28508,1583
1340710,Southwest,3510,ATL,MIA,2024-09-01 10:02,2024-09-01 10:21,2024-09-01 16:02,2024-09-01 16:25,23,Weather,False,False,Airbus A320,N79578,2084
1126103,American Airlines,9262,LAX,JFK,2024-09-01 14:17,2024-09-01 14:33,2024-09-01 18:17,2024-09-01 18:34,17,Air Traffic Control,True,False,Airbus A320,N75566,2576
906406,Southwest,9384,ORD,SEA,2024-09-01 15:54,2024-09-01 16:10,2024-09-01 20:54,2024-09-01 20:46,-8,,True,False,Airbus A320,N55732,2111
1218954,Delta,7955,LAX,SEA,2024-09-01 12:31,2024-09-01 12:36,2024-09-01 18:31,2024-09-01 18:55,24,Air Traffic Control,False,True,Boeing 777,N32983,2503
766551,Delta,9400,DFW,SFO,2024-09-01 18:39,2024-09-01 19:00,2024-09-01 19:39,2024-09-01 19:31,-8,,False,False,Boeing 777,N70356,1758
745302,American Airlines,7827,ATL,SFO,2024-09-01 08:47,2024-09-01 08:52,2024-09-01 14:47,2024-09-01 14:50,3,Weather,True,True,Airbus A320,N88164,1290
1299965,American Airlines,2461,JFK,SFO,2024-09-01 18:27,2024-09-01 18:57,2024-09-01 21:27,2024-09-01 21:39,12,Maintenance,False,False,Boeing 737,N80074,251
1720955,Delta,9521,ORD,MIA,2024-09-01 20:40,2024-09-01 21:07,2024-09-02 01:40,2024-09-02 02:04,24,Air Traffic Control,True,True,Airbus A320,N87144,230
433975,Delta,709,JFK,SEA,2024-09-01 01:51,2024-09-01 02:07,2024-09-01 05:51,2024-09-01 06:06,15,Maintenance,False,True,Boeing 737,N99515,2381
905694,American Airlines,8291,LAX,SEA,2024-09-01 14:01,2024-09-01 14:31,2024-09-01 20:01,2024-09-01 20:06,5,Maintenance,True,True,Boeing 737,N89236,2741
1113337,Delta,6863,LAX,SEA,2024-09-01 22:06,2024-09-01 22:29,2024-09-02 00:06,2024-09-01 23:57,-9,,True,False,Boeing 777,N13816,1222
445255,American Airlines,6494,JFK,BOS,2024-09-01 03:31,2024-09-01 04:00,2024-09-01 06:31,2024-09-01 06:37,6,Maintenance,True,False,Boeing 737,N39469,2915
730623,Southwest,9512,DFW,SFO,2024-09-01 15:32,2024-09-01 15:54,2024-09-01 20:32,2024-09-01 20:28,-4,,True,False,Boeing 737,N76222,2177
477077,American Airlines,8443,DFW,JFK,2024-09-01 01:51,2024-09-01 01:58,2024-09-01 03:51,2024-09-01 03:56,5,Maintenance,False,True,Airbus A320,N86669,1402
111148,Delta,2858,JFK,JFK,2024-09-01 10:58,2024-09-01 11:04,2024-09-01 14:58,2024-09-01 14:55,-3,,True,False,Boeing 737,N62771,927
1463873,Delta,4801,DFW,BOS,2024-09-01 13:14,2024-09-01 13:18,2024-09-01 18:14,2024-09-01 18:27,13,Weather,False,False,Airbus A320,N83078,438
1569513,American Airlines,2055,ATL,BOS,2024-09-01 05:07,2024-09-01 05:13,2024-09-01 09:07,2024-09-01 08:58,-9,,True,False,Airbus A320,N95543,2530
789059,Southwest,3891,ORD,SFO,2024-09-01 06:52,2024-09-01 07:07,2024-09-01 12:52,2024-09-01 13:12,20,Air Traffic Control,False,True,Airbus A320,N45241,1486
49486,American Airlines,5266,ATL,SEA,2024-09-01 07:29,2024-09-01 07:52,2024-09-01 10:29,2024-09-01 10:25,-4,,False,True,Airbus A320,N49959,171
612171,American Airlines,9441,JFK,JFK,2024-09-01 02:46,2024-09-01 02:51,2024-09-01 07:46,2024-09-01 07:40,-6,,True,True,Boeing 737,N85967,1861
912225,Southwest,7998,LAX,MIA,2024-09-01 19:26,2024-09-01 19:32,2024-09-01 22:26,2024-09-01 22:36,10,Air Traffic Control,True,False,Boeing 777,N44244,590
1431816,Delta,8434,LAX,MIA,2024-09-01 23:43,2024-09-01 23:51,2024-09-02 05:43,2024-09-02 05:37,-6,,True,True,Boeing 737,N60443,925
1621224,United,7017,ORD,MIA,2024-09-01 03:20,2024-09-01 03:30,2024-09-01 04:20,2024-09-01 04:24,4,Weather,True,False,Airbus A320,N82691,499
91177,American Airlines,9274,JFK,SFO,2024-09-01 20:41,2024-09-01 20:45,2024-09-02 00:41,2024-09-02 01:02,21,Maintenance,True,True,Boeing 777,N64034,2913
589294,American Airlines,3012,JFK,SEA,2024-09-01 06:27,2024-09-01 06:43,2024-09-01 08:27,2024-09-01 08:53,26,Air Traffic Control,True,False,Boeing 777,N43775,2079
356178,United,6957,DFW,MIA,2024-09-01 23:51,2024-09-01 23:57,2024-09-02 05:51,2024-09-02 06:12,21,Maintenance,True,False,Airbus A320,N26377,564
705266,American Airlines,3184,LAX,BOS,2024-09-01 15:05,2024-09-01 15:27,2024-09-01 21:05,2024-09-01 20:57,-8,,True,False,Boeing 777,N34297,2945
1203738,Southwest,8100,ATL,SFO,2024-09-01 04:49,2024-09-01 05:07,2024-09-01 06:49,2024-09-01 06:49,0,,False,True,Boeing 777,N28171,810
552417,Southwest,1860,JFK,SFO,2024-09-01 02:26,2024-09-01 02:45,2024-09-01 05:26,2024-09-01 05:40,14,Weather,True,False,Boeing 737,N75555,480
908215,American Airlines,102,ATL,MIA,2024-09-01 01:03,2024-09-01 01:04,2024-09-01 03:03,2024-09-01 02:58,-5,,False,False,Boeing 777,N92175,776
115180,Southwest,9945,ORD,BOS,2024-09-01 23:14,2024-09-01 23:29,2024-09-02 00:14,2024-09-02 00:26,12,Maintenance,False,False,Airbus A320,N75700,481
1598829,Southwest,6880,JFK,SFO,2024-09-01 02:15,2024-09-01 02:44,2024-09-01 04:15,2024-09-01 04:36,21,Air Traffic Control,False,False,Boeing 737,N78939,1218
913329,United,4836,ORD,BOS,2024-09-01 05:53,2024-09-01 06:23,2024-09-01 10:53,2024-09-01 10:43,-10,,False,False,Airbus A320,N71600,233
1207417,Southwest,8838,JFK,MIA,2024-09-01 19:27,2024-09-01 19:48,2024-09-01 20:27,2024-09-01 20:23,-4,,True,True,Boeing 777,N86835,1628
660103,Southwest,3457,JFK,JFK,2024-09-01 06:25,2024-09-01 06:33,2024-09-01 07:25,2024-09-01 07:48,23,Air Traffic Control,False,True,Boeing 737,N31984,1838
548091,United,2329,JFK,JFK,2024-09-01 15:49,2024-09-01 15:58,2024-09-01 16:49,2024-09-01 17:15,26,Maintenance,False,True,Boeing 777,N75521,2190
332260,Southwest,7391,LAX,BOS,2024-09-01 11:01,2024-09-01 11:07,2024-09-01 16:01,2024-09-01 16:06,5,Weather,False,True,Boeing 777,N48876,445
968798,American Airlines,7190,LAX,SEA,2024-09-01 03:00,2024-09-01 03:30,2024-09-01 09:00,2024-09-01 09:29,29,Weather,False,False,Boeing 737,N16197,573
1607250,United,4845,LAX,BOS,2024-09-01 09:12,2024-09-01 09:34,2024-09-01 10:12,2024-09-01 10:35,23,Weather,False,True,Airbus A320,N44090,506
695007,Delta,5285,DFW,JFK,2024-09-01 09:32,2024-09-01 10:01,2024-09-01 10:32,2024-09-01 10:40,8,Maintenance,False,False,Boeing 777,N28965,2332
